h3_index,priority_score,priority_tier,recommended_action,violation_count,severity_mean,recurrence_score,is_hotspot,hotspot_rank,congestion_score,police_station,top_violation,top_vehicle,lat,lng
8960145855bffff,0.10776985835403656,MINIMAL,No immediate action — periodic monitoring sufficient,6,0.6999999999999998,0.0,True,1,0.1594091510221368,Kamakshipalya,WRONG PARKING,PRIVATE BUS,12.979800924764449,77.51763206516856
8960145ae6bffff,0.10776985835403656,MINIMAL,No immediate action — periodic monitoring sufficient,6,0.6999999999999998,0.0,True,1,0.15598064436388648,Jnanabharathi,WRONG PARKING,CAR,12.959549317763475,77.5022664700217
89601696487ffff,0.10776985835403656,MINIMAL,No immediate action — periodic monitoring sufficient,6,0.6999999999999998,0.0,True,1,0.15744664279254514,Yelahanka,WRONG PARKING,SCOOTER,13.074679861986148,77.593218506281
89601458653ffff,0.10776985835403656,MINIMAL,No immediate action — periodic monitoring sufficient,6,0.6999999999999998,0.0,True,1,0.15772862579200814,Rajajinagar,WRONG PARKING,CAR,13.0064361224841,77.54273219558245
8960145b66bffff,0.10776985835403656,MINIMAL,No immediate action — periodic monitoring sufficient,6,0.6999999999999998,0.0,True,1,0.15447623645596256,R.T. Nagar,WRONG PARKING,SCOOTER,13.011628311368089,77.5915560771436
896189255b7ffff,0.10776985835403656,MINIMAL,No immediate action — periodic monitoring sufficient,6,0.6999999999999998,0.0,True,1,0.15697701826440816,HSR Layout,WRONG PARKING,CAR,12.90771273492191,77.65180157098311
8960145a027ffff,0.10776985835403656,MINIMAL,No immediate action — periodic monitoring sufficient,6,0.6999999999999998,0.0,True,1,0.15755088088466984,Byatarayanapura,WRONG PARKING,PASSENGER AUTO,12.94022074906546,77.53200828616875
8961892ed4bffff,0.10776985835403656,MINIMAL,No immediate action — periodic monitoring sufficient,6,0.6999999999999998,0.0,True,1,0.15697701826440816,Jeevanbheemanagar,WRONG PARKING,CAR,12.981558668288947,77.63318671418068
896016964a3ffff,0.10776985835403656,MINIMAL,No immediate action — periodic monitoring sufficient,6,0.6999999999999998,0.0,True,1,0.15813918410389155,Yelahanka,WRONG PARKING,SCOOTER,13.07576372984184,77.58781894705328
8961892e28bffff,0.10723068072656879,MINIMAL,No immediate action — periodic monitoring sufficient,4,0.75,0.0,True,2,0.11626518354579915,K.R. Pura,WRONG PARKING,CAR,13.011257501312778,77.70115644015996
8961892721bffff,0.10723068072656879,MINIMAL,No immediate action — periodic monitoring sufficient,4,0.75,0.0,True,2,0.11673615092577824,Bellandur,WRONG PARKING,CAR,12.911804413549659,77.69764127452407
8961892592bffff,0.10710167537526864,MINIMAL,No immediate action — periodic monitoring sufficient,4,0.75,0.0,True,1,0.11549086446546147,Basavanagudi,WRONG PARKING,CAR,12.936872174694908,77.57345314504207
8960145b64fffff,0.10710167537526864,MINIMAL,No immediate action — periodic monitoring sufficient,4,0.75,0.0,True,1,0.1161364444931749,R.T. Nagar,WRONG PARKING,SCOOTER,13.01054228633836,77.5969547258266
89618925b1bffff,0.10710167537526864,MINIMAL,No immediate action — periodic monitoring sufficient,4,0.75,0.0,True,1,0.11343065379307882,Wilson Garden,WRONG PARKING,CAR,12.957126477035548,77.58883462767642
8961892c9a7ffff,0.10710167537526864,MINIMAL,No immediate action — periodic monitoring sufficient,4,0.75,0.0,True,1,0.11429004670333144,Kodigehalli,WRONG PARKING,CAR,13.029846183884262,77.5756126347833
8960145a6b7ffff,0.10710167537526864,MINIMAL,No immediate action — periodic monitoring sufficient,4,0.75,0.0,True,1,0.1155637907168211,Basavanagudi,NO PARKING,CAR,12.937989268759903,77.55963614157243
89601459e6bffff,0.10654229000575612,MINIMAL,No immediate action — periodic monitoring sufficient,3,0.7666666666666666,0.0,True,5,0.0856176900497647,Chikkabanavara,WRONG PARKING,CAR,13.064234800660216,77.5039957524615
8961892e437ffff,0.10631783924114241,MINIMAL,No immediate action — periodic monitoring sufficient,11,0.609090909090909,0.0,True,2,0.2254853185827007,Mahadevapura,WRONG PARKING,CAR,12.974901701921937,77.69932686495953
8961892cc4bffff,0.10600047541195858,MINIMAL,No immediate action — periodic monitoring sufficient,3,0.7666666666666666,0.0,True,7,0.08571836519168974,Hennuru,NO PARKING,BUS (BMTC/KSRTC),13.041449039040803,77.62577163483637
8961892ea13ffff,0.10600047541195858,MINIMAL,No immediate action — periodic monitoring sufficient,3,0.7666666666666666,0.0,True,7,0.08619798914328514,Banaswadi,WRONG PARKING,SCOOTER,13.013609099633314,77.63975180590768
8961892ec8bffff,0.10596307452506701,MINIMAL,No immediate action — periodic monitoring sufficient,11,0.6090909090909091,0.0,True,1,0.22323539296831404,Jeevanbheemanagar,PARKING IN A MAIN ROAD,CAR,12.973999837334667,77.6541336598593
8960145a08bffff,0.1056623263974859,MINIMAL,No immediate action — periodic monitoring sufficient,7,0.6714285714285714,0.0,True,1,0.17583446615164036,Banashankari,WRONG PARKING,SCOOTER,12.936960042245822,77.54819112463346
8961892190fffff,0.10479703614947213,MINIMAL,No immediate action — periodic monitoring sufficient,8,0.625,0.0,True,11,0.18728469841644926,Mahadevapura,PARKING IN A MAIN ROAD,CAR,12.987630342755208,77.72726706495274
89618925db3ffff,0.10478626441004929,MINIMAL,No immediate action — periodic monitoring sufficient,9,0.6333333333333333,0.0,True,1,0.2026107485483369,J.P. Nagar,WRONG PARKING,SCOOTER,12.908998873763768,77.59584791473618
896189266c7ffff,0.10451339462303164,MINIMAL,No immediate action — periodic monitoring sufficient,8,0.65,0.0,False,0,0.19079236698259588,Electronic City,PARKING ON FOOTPATH,MOTOR CYCLE,12.842327927423153,77.68621161593785
89601692a4bffff,0.1026293736221874,MINIMAL,No immediate action — periodic monitoring sufficient,3,0.7666666666666666,0.0,True,3,0.08750503447182897,Chikkajala,WRONG PARKING,CAR,13.183485451602257,77.67457767744605
896189246afffff,0.10217275868526696,MINIMAL,No immediate action — periodic monitoring sufficient,3,0.7666666666666666,0.0,True,1,0.08687439097086534,HSR Layout,NO PARKING,MAXI-CAB,12.890628813657253,77.64549083783086
8960145a697ffff,0.10217275868526696,MINIMAL,No immediate action — periodic monitoring sufficient,3,0.7666666666666666,0.0,True,1,0.08682464295129359,Basavanagudi,WRONG PARKING,CAR,12.937959932312681,77.56805713069222
8960145b343ffff,0.10217275868526696,MINIMAL,No immediate action — periodic monitoring sufficient,3,0.7666666666666666,0.0,True,1,0.08646686427387146,Yeshwanthpura,WRONG PARKING,MAXI-CAB,13.015996313789362,77.56154107656299
8961892449bffff,0.10217275868526696,MINIMAL,No immediate action — periodic monitoring sufficient,3,0.7666666666666666,0.0,True,1,0.08780884415186009,Electronic City,WRONG PARKING,MAXI-CAB,12.86706435539242,77.6547223969171
89618925887ffff,0.10217275868526696,MINIMAL,No immediate action — periodic monitoring sufficient,3,0.7666666666666666,0.0,True,1,0.08680911587081909,Mico Layout,WRONG PARKING,CAR,12.9324886191349,77.6034642895485
8960145848bffff,0.10217275868526696,MINIMAL,No immediate action — periodic monitoring sufficient,3,0.7666666666666666,0.0,True,1,0.08706379081871891,Vijayanagara,WRONG PARKING,CAR,12.974400641014112,77.53618449751255
8960145a2c7ffff,0.10217275868526696,MINIMAL,No immediate action — periodic monitoring sufficient,3,0.7666666666666666,0.0,True,1,0.08655758794313022,Magadi Road,WRONG PARKING,SCOOTER,12.962590252491221,77.55343020682908
89618925e07ffff,0.10217275868526696,MINIMAL,No immediate action — periodic monitoring sufficient,3,0.7666666666666666,0.0,True,1,0.08550748172438043,Adugodi,WRONG PARKING,MAXI-CAB,12.94739273847927,77.62056806812234
8960145a39bffff,0.10217275868526696,MINIMAL,No immediate action — periodic monitoring sufficient,3,0.7666666666666666,0.0,True,1,0.08571819615523377,Byatarayanapura,WRONG PARKING,LORRY/GOODS VEHICLE,12.949831263224107,77.5339719611173
8961892f50fffff,0.10205124903938985,MINIMAL,No immediate action — periodic monitoring sufficient,3,0.7666666666666666,0.0,False,0,0.08300602001273179,K.R. Pura,WRONG PARKING,CAR,13.025110407507348,77.71525610741216
89618921983ffff,0.10205124903938985,MINIMAL,No immediate action — periodic monitoring sufficient,3,0.7666666666666666,0.0,False,0,0.08932997613831196,Whitefield,NO PARKING,CAR,12.977978201670528,77.73373056728047
896016905cfffff,0.10197261984425579,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.7,0.0,True,3,0.14609655376945047,Chikkajala,WRONG PARKING,CAR,13.182359055505751,77.69686297103722
8961892e6b7ffff,0.1013728516385136,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.7,0.0,True,2,0.13650491013151914,Mahadevapura,WRONG PARKING,MOTOR CYCLE,12.989842332699585,77.70801959563363
8960145a603ffff,0.1012115949493884,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.7,0.0,True,1,0.1372080369897072,Basavanagudi,WRONG PARKING,CAR,12.948659460635449,77.56462670857054
89601458503ffff,0.1012115949493884,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.7,0.0,True,1,0.13788935799260585,Jnanabharathi,WRONG PARKING,LGV,12.971276432143616,77.51027578437949
8961892409bffff,0.1012115949493884,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.7,0.0,True,1,0.13688697665635793,Hulimavu,WRONG PARKING,CAR,12.882104306623292,77.6381225581598
89618924413ffff,0.1012115949493884,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.7,0.0,True,1,0.13802761139078631,Electronic City,WRONG PARKING,CAR,12.871361910948869,77.64997943585473
8961892460bffff,0.1012115949493884,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.7,0.0,True,1,0.13649766051784587,HSR Layout,WRONG PARKING,CAR,12.899153709639771,77.65286013368107
8960145a447ffff,0.1012115949493884,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.7,0.0,True,1,0.13612852284164137,Basavanagudi,WRONG PARKING,LGV,12.932639576332964,77.5613512966915
896014585abffff,0.1012115949493884,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.7,0.0,True,1,0.1380849096254227,Jnanabharathi,WRONG PARKING,CAR,12.967014331773013,77.50659802585979
896014585afffff,0.1012115949493884,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.7,0.0,True,1,0.136258153104967,Jnanabharathi,WRONG PARKING,CAR,12.965955346115951,77.50357459227331
896014595a3ffff,0.1012115949493884,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.7,0.0,True,1,0.13700948718693612,Rajajinagar,WRONG PARKING,LGV,13.01607175651979,77.53627595593315
89618925213ffff,0.1012115949493884,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.7,0.0,True,1,0.13837670259431728,HAL Old Airport,WRONG PARKING,CAR,12.961115812898841,77.6683681291835
89601458667ffff,0.1012115949493884,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.7,0.0,True,1,0.1361659815260674,Rajajinagar,NO PARKING,CAR,13.007545868229085,77.52891674453171
896014594a3ffff,0.1012115949493884,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.7,0.0,True,1,0.13837670259431728,Yeshwanthpura,WRONG PARKING,CAR,13.023488771520409,77.55745464153019
896189258b3ffff,0.1012115949493884,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.7,0.0,True,1,0.137624774577459,Mico Layout,WRONG PARKING,CAR,12.931430705060341,77.60043756025081
89618925c2bffff,0.1012115949493884,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.7,0.0,True,1,0.13706683677345424,Madiwala,WRONG PARKING,CAR,12.929252865868168,77.61123335192904
89618926343ffff,0.10100907887292657,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.7,0.0,False,0,0.13946447877926096,Electronic City,WRONG PARKING,SCOOTER,12.858540338565907,77.64735366253505
896189262b7ffff,0.10100907887292657,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.7,0.0,False,0,0.13653993915684234,Electronic City,WRONG PARKING,CAR,12.847795029745638,77.6592105395788
896014588afffff,0.10100907887292657,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.7,0.0,False,0,0.1403776785437982,No Police Station,WRONG PARKING,SCOOTER,12.988545956619635,77.44925360952702
896189272a7ffff,0.10100907887292657,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.7,0.0,False,0,0.14072394203858013,Bellandur,WRONG PARKING,CAR,12.90222129560505,77.68723705652066
89618924d57ffff,0.10100907887292657,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.7,0.0,False,0,0.13945799475387086,Thalagattapura,WRONG PARKING,CAR,12.87061112588724,77.571140783915
89618925643ffff,0.10100907887292657,MINIMAL,No immediate action — periodic monitoring sufficient,5,0.7,0.0,False,0,0.1396834520725136,HAL Old Airport,WRONG PARKING,MOTOR CYCLE,12.955698159330836,77.6869482379382
8961892e033ffff,0.10041095185171633,MINIMAL,No immediate action — periodic monitoring sufficient,4,0.725,0.0,True,2,0.11696853088388613,Mahadevapura,WRONG PARKING,SCOOTER,12.99099407601896,77.68574548297623
8960145a47bffff,0.10028194650041618,MINIMAL,No immediate action — periodic monitoring sufficient,4,0.725,0.0,True,1,0.11348203742073551,Banashankari,WRONG PARKING,LGV,12.934785343952687,77.55898113367945
8960145958fffff,0.10028194650041618,MINIMAL,No immediate action — periodic monitoring sufficient,4,0.725,0.0,True,1,0.11545814677298452,Rajajinagar,WRONG PARKING,CAR,13.018190907181403,77.54232638902575
89601459857ffff,0.10026994776467876,MINIMAL,No immediate action — periodic monitoring sufficient,7,0.6142857142857142,0.0,True,5,0.17129944479240394,No Police Station,WRONG PARKING,CAR,13.050384689101904,77.48993720416985
8960145a4cfffff,0.09938095373020694,MINIMAL,No immediate action — periodic monitoring sufficient,4,0.7,0.0,True,14,0.11666938953931259,Banashankari,WRONG PARKING,CAR,12.928347784011251,77.56609171351363
89618924a87ffff,0.0989805199980395,MINIMAL,No immediate action — periodic monitoring sufficient,2,0.8,0.0,False,0,0.05174880241704913,J.P. Nagar,NO PARKING,CAR,12.90265329845601,77.57769249045654
8960169605bffff,0.0989805199980395,MINIMAL,No immediate action — periodic monitoring sufficient,2,0.8,0.0,False,0,0.05112244099456397,Yelahanka,NO PARKING,SCHOOL VEHICLE,13.106767227139915,77.58292206117918
8961892583bffff,0.0989805199980395,MINIMAL,No immediate action — periodic monitoring sufficient,2,0.8,0.0,False,0,0.05079663375202315,Adugodi,NO PARKING,CAR,12.942132838420907,77.59700708550695
89618925803ffff,0.0989805199980395,MINIMAL,No immediate action — periodic monitoring sufficient,2,0.8,0.0,False,0,0.05094200706211637,Adugodi,NO PARKING,CAR,12.94104444211209,77.60240482818996
89618925d63ffff,0.0989805199980395,MINIMAL,No immediate action — periodic monitoring sufficient,2,0.8,0.0,False,0,0.05174880241704913,Jayanagara,NO PARKING,MOTOR CYCLE,12.926110400092387,77.5937288658644
8960145a413ffff,0.0989805199980395,MINIMAL,No immediate action — periodic monitoring sufficient,2,0.8,0.0,False,0,0.05079663375202315,Banashankari,NO PARKING,LORRY/GOODS VEHICLE,12.924085734767694,77.56241137926789
89618924837ffff,0.0989805199980395,MINIMAL,No immediate action — periodic monitoring sufficient,2,0.8,0.0,False,0,0.050922180657373715,Thalagattapura,NO PARKING,CAR,12.88560669104336,77.56297134196342
8961892cd67ffff,0.0989805199980395,MINIMAL,No immediate action — periodic monitoring sufficient,2,0.8,0.0,False,0,0.05166376960411129,R.T. Nagar,NO PARKING,SCOOTER,13.029794919346072,77.59246345945448
8960145b347ffff,0.0989805199980395,MINIMAL,No immediate action — periodic monitoring sufficient,2,0.8,0.0,False,0,0.050885708001747965,Malleshwaram,NO PARKING,CAR,13.014936880509353,77.55851509840478
8961892403bffff,0.0989805199980395,MINIMAL,No immediate action — periodic monitoring sufficient,2,0.8,0.0,False,0,0.05095988247701121,Hulimavu,NO PARKING,CAR,12.889639555978743,77.62561033543271
89618921917ffff,0.0989805199980395,MINIMAL,No immediate action — periodic monitoring sufficient,2,0.8,0.0,False,0,0.050857893122838255,Whitefield,NO PARKING,LGV,12.982275412557616,77.72898280903243
8960145a5b3ffff,0.0989805199980395,MINIMAL,No immediate action — periodic monitoring sufficient,2,0.8,0.0,False,0,0.05187675398323352,K.S. Layout,NO PARKING,SCOOTER,12.909214389629607,77.53690484140128
8960169044fffff,0.0989805199980395,MINIMAL,No immediate action — periodic monitoring sufficient,2,0.8,0.0,False,0,0.051334655741240326,Devanahalli Airport,NO PARKING,CAR,13.197282779726041,77.71400306486524
896189246bbffff,0.0989805199980395,MINIMAL,No immediate action — periodic monitoring sufficient,2,0.8,0.0,False,0,0.05053094067129641,Electronic City,NO PARKING,CAR,12.889537479835882,77.65089044506834
8960145a247ffff,0.0989805199980395,MINIMAL,No immediate action — periodic monitoring sufficient,2,0.8,0.0,False,0,0.05181864953021869,Magadi Road,NO PARKING,SCOOTER,12.970084095371389,77.54934465622169
8960145a243ffff,0.0989805199980395,MINIMAL,No immediate action — periodic monitoring sufficient,2,0.8,0.0,False,0,0.050580342752570784,Magadi Road,NO PARKING,PASSENGER AUTO,12.97114288981873,77.55236984972315
8960145a1afffff,0.0989805199980395,MINIMAL,No immediate action — periodic monitoring sufficient,2,0.8,0.0,False,0,0.05106433654154915,Kengeri,NO PARKING,CAR,12.92852207207897,77.51558043447498
8961892e52fffff,0.0989805199980395,MINIMAL,No immediate action — periodic monitoring sufficient,2,0.8,0.0,False,0,0.05078631627493225,Banaswadi,NO PARKING,MAXI-CAB,12.972848840657239,77.67639878804209
8960145a217ffff,0.0989805199980395,MINIMAL,No immediate action — periodic monitoring sufficient,2,0.8,0.0,False,0,0.05106190438230927,Magadi Road,NO PARKING,SCOOTER,12.960472938463186,77.54738003212442
